 BCod ..Bus.Name.. LCod dd/mm/yyyy Llev ..Load.. Icca
  187 Guadalupe220    1 01/01/2023    3     2.69    0
  187 Guadalupe220    1 01/01/2023    4     2.86    0
  187 Guadalupe220    1 01/01/2023    5     2.62    0
  191 Piedecsta115    1 01/01/2023    1    19.43    0
  191 Piedecsta115    1 01/01/2023    2    18.05    0
  191 Piedecsta115    1 01/01/2023    3    16.65    0
  191 Piedecsta115    1 01/01/2023    4    16.78    0
  191 Piedecsta115    1 01/01/2023    5    14.12    0
  192 Guavio115       1 01/01/2023    1     2.46    0
  192 Guavio115       1 01/01/2023    2     3.02    0
  192 Guavio115       1 01/01/2023    3     3.35    0
  192 Guavio115       1 01/01/2023    4     3.24    0
  192 Guavio115       1 01/01/2023    5     4.21    0
  194 Guayabal110     1 01/01/2023    1     89.7    0
  194 Guayabal110     1 01/01/2023    2    95.32    0
  194 Guayabal110     1 01/01/2023    3    84.04    0
  194 Guayabal110     1 01/01/2023    4     81.1    0
